uni_id	FCA_id	FCA_name	steps_from_Eukaryota
O60290	33208	Metazoa	2
Q6PDB4	2759	Eukaryota	0
P13682	2759	Eukaryota	0
Q9UK11	2759	Eukaryota	0
Q6X784	33213	Bilateria	4
Q6NXT4	33208	Metazoa	2
Q6NSZ9	2759	Eukaryota	0
Q6PML9	2759	Eukaryota	0
P21754	33213	Bilateria	4
Q8TBC5	33208	Metazoa	2
Q15942	2759	Eukaryota	0
Q9H900	33208	Metazoa	2
Q8IYH5	2759	Eukaryota	0
Q2QGD7	2759	Eukaryota	0
O15535	2759	Eukaryota	0
Q8NAM6	2759	Eukaryota	0
Q8NEG5	2759	Eukaryota	0
A7E2V4	2759	Eukaryota	0
Q8IZN3	2759	Eukaryota	0
Q8WU90	2759	Eukaryota	0
Q9P1Z0	6072	Eumetazoa	3
Q969W1	2759	Eukaryota	0
Q9NXF8	2759	Eukaryota	0
Q9NUE0	2759	Eukaryota	0
Q5D1E8	2759	Eukaryota	0
Q9NPA5	2759	Eukaryota	0
Q8TCF1	33154	Opisthokonta	1
Q68DK2	2759	Eukaryota	0
Q96PE6	2759	Eukaryota	0
Q96NJ6	2759	Eukaryota	0
O60481	2759	Eukaryota	0
Q63HK3	2759	Eukaryota	0
Q9H091	2759	Eukaryota	0
Q9Y2L8	2759	Eukaryota	0
Q9P0L1	2759	Eukaryota	0
Q96NC0	2759	Eukaryota	0
Q9HA38	2759	Eukaryota	0
Q9UIE0	2759	Eukaryota	0
Q14590	2759	Eukaryota	0
Q9Y473	2759	Eukaryota	0
Q13360	2759	Eukaryota	0
Q86V71	2759	Eukaryota	0
Q8NDP4	2759	Eukaryota	0
Q96CX3	2759	Eukaryota	0
P52742	2759	Eukaryota	0
Q7Z7K2	2759	Eukaryota	0
Q3ZCX4	2759	Eukaryota	0
Q14585	2759	Eukaryota	0
Q8TB69	33154	Opisthokonta	1
P17017	2759	Eukaryota	0
Q96C55	2759	Eukaryota	0
P17022	2759	Eukaryota	0
Q5T0B9	2759	Eukaryota	0
Q96PM5	2759	Eukaryota	0
Q70YC5	2759	Eukaryota	0
Q9Y2P0	2759	Eukaryota	0
Q68DY9	2759	Eukaryota	0
Q6NX45	2759	Eukaryota	0
Q9P0T4	2759	Eukaryota	0
Q96N22	2759	Eukaryota	0
P17031	2759	Eukaryota	0
Q8IZ20	2759	Eukaryota	0
Q6ZMS7	2759	Eukaryota	0
Q8NCA9	2759	Eukaryota	0
P0CJ78	2759	Eukaryota	0
Q8N393	2759	Eukaryota	0
Q07157	2759	Eukaryota	0
Q99726	2759	Eukaryota	0
Q05481	2759	Eukaryota	0
Q9UK10	2759	Eukaryota	0
Q96MX3	2759	Eukaryota	0
Q9UJW7	2759	Eukaryota	0
Q9UHR6	2759	Eukaryota	0
Q8IWU4	2759	Eukaryota	0
Q96AP4	2759	Eukaryota	0
A6NJL1	2759	Eukaryota	0
P12018	33208	Metazoa	2
Q9Y279	2759	Eukaryota	0
P04275	2759	Eukaryota	0
Q641Q2	33208	Metazoa	2
Q9Y334	33154	Opisthokonta	1
Q9H6Y2	2759	Eukaryota	0
A2RRH5	33208	Metazoa	2
O14905	2759	Eukaryota	0
Q8WTP9	33213	Bilateria	4
Q8WWM1	33213	Bilateria	4
Q9UPY5	2759	Eukaryota	0
P47989	2759	Eukaryota	0
Q96IQ7	33208	Metazoa	2
Q6PCB0	2759	Eukaryota	0
Q5GFL6	33213	Bilateria	4
O15213	2759	Eukaryota	0
O94967	2759	Eukaryota	0
Q64LD2	2759	Eukaryota	0
Q9H1Z4	2759	Eukaryota	0
P61964	2759	Eukaryota	0
Q14191	2759	Eukaryota	0
Q9P2S5	2759	Eukaryota	0
Q9NZC7	2759	Eukaryota	0
Q9H0M0	2759	Eukaryota	0
Q9GZV5	2759	Eukaryota	0
P18887	2759	Eukaryota	0
P13010	2759	Eukaryota	0
O75695	2759	Eukaryota	0
Q9H0D6	2759	Eukaryota	0
Q6P2D8	2759	Eukaryota	0
Q8NBI6	2759	Eukaryota	0
Q9P1Q0	2759	Eukaryota	0
A6NCI4	33208	Metazoa	2
Q12768	2759	Eukaryota	0
Q9BTA9	33208	Metazoa	2
Q9Y6W5	2759	Eukaryota	0
O00401	2759	Eukaryota	0
Q6P4I2	33208	Metazoa	2
Q8IWA0	2759	Eukaryota	0
Q5JSH3	2759	Eukaryota	0
Q86TI4	33208	Metazoa	2
Q6ZMY6	33208	Metazoa	2
Q6ZS81	2759	Eukaryota	0
Q9BQY6	33208	Metazoa	2
Q8NEX5	33213	Bilateria	4
Q8NEX6	33213	Bilateria	4
Q8WWY7	2759	Eukaryota	0
Q9HC57	6072	Eumetazoa	3
Q9Y5W5	2759	Eukaryota	0
P09544	2759	Eukaryota	0
P41221	2759	Eukaryota	0
P56704	2759	Eukaryota	0
Q6GPH4	2759	Eukaryota	0
P46094	33208	Metazoa	2
Q9HD64	314293	Simiiformes	23
P47992	33213	Bilateria	4
Q6PP77	2759	Eukaryota	0
Q5GH76	2759	Eukaryota	0
Q9H6D3	2759	Eukaryota	0
A4UGR9	2759	Eukaryota	0
P51811	2759	Eukaryota	0
O43543	2759	Eukaryota	0
O75191	2759	Eukaryota	0
Q9NRH1	2759	Eukaryota	0
Q8IY57	33208	Metazoa	2
Q969M3	2759	Eukaryota	0
A6XGL0	2759	Eukaryota	0
Q9BW85	2759	Eukaryota	0
Q9BSR8	33208	Metazoa	2
Q8N8F6	2759	Eukaryota	0
Q96TA2	2759	Eukaryota	0
P62699	2759	Eukaryota	0
A8MU76	33213	Bilateria	4
Q86Y25	2759	Eukaryota	0
Q52M93	2759	Eukaryota	0
Q6ZN79	2759	Eukaryota	0
P25311	33208	Metazoa	2
O75132	2759	Eukaryota	0
P86452	2759	Eukaryota	0
Q8IZ13	2759	Eukaryota	0
Q9H171	33213	Bilateria	4
Q86UZ6	2759	Eukaryota	0
O15156	2759	Eukaryota	0
Q8IUH4	2759	Eukaryota	0
Q8NAP8	2759	Eukaryota	0
Q8IYP9	33208	Metazoa	2
Q96C00	33213	Bilateria	4
O75152	2759	Eukaryota	0
Q9Y397	2759	Eukaryota	0
Q9C0B9	2759	Eukaryota	0
Q8WVZ1	2759	Eukaryota	0
Q8N3Z6	2759	Eukaryota	0
P37275	2759	Eukaryota	0
Q5HYM0	2759	Eukaryota	0
P15822	2759	Eukaryota	0
Q96MM3	2759	Eukaryota	0
Q7Z3T8	33154	Opisthokonta	1
Q9BQ24	33208	Metazoa	2
Q9HCL3	2759	Eukaryota	0
Q6P2D0	2759	Eukaryota	0
Q6FIF0	2759	Eukaryota	0
Q8N5A5	2759	Eukaryota	0
Q96EC8	2759	Eukaryota	0
Q9H6S0	2759	Eukaryota	0
Q6UXV3	314295	Hominoidea	25
Q9Y548	2759	Eukaryota	0
P49750	2759	Eukaryota	0
Q9HBT8	2759	Eukaryota	0
Q6AHZ1	33154	Opisthokonta	1
Q96IU2	2759	Eukaryota	0
Q49AG3	2759	Eukaryota	0
Q9Y330	33213	Bilateria	4
Q96H79	2759	Eukaryota	0
Q9UPT8	2759	Eukaryota	0
Q6PEW1	33208	Metazoa	2
Q99592	2759	Eukaryota	0
Q9H898	2759	Eukaryota	0
Q86YA3	2759	Eukaryota	0
Q8N895	2759	Eukaryota	0
O75820	2759	Eukaryota	0
Q9NXT0	2759	Eukaryota	0
Q8IYI8	2759	Eukaryota	0
Q96PM9	2759	Eukaryota	0
P0CG31	2759	Eukaryota	0
O60765	2759	Eukaryota	0
A8MT70	33208	Metazoa	2
P0CG32	33208	Metazoa	2
O60293	2759	Eukaryota	0
Q13105	2759	Eukaryota	0
Q8WW36	2759	Eukaryota	0
Q8WYQ9	2759	Eukaryota	0
Q96K80	2759	Eukaryota	0
Q5W0Z9	2759	Eukaryota	0
Q9HC78	2759	Eukaryota	0
O43167	2759	Eukaryota	0
Q9NUA8	2759	Eukaryota	0
Q9NUD5	2759	Eukaryota	0
Q8TF47	2759	Eukaryota	0
A6NM28	2759	Eukaryota	0
P08048	2759	Eukaryota	0
Q9H4I2	33154	Opisthokonta	1
Q9UQR1	2759	Eukaryota	0
Q8IZC7	2759	Eukaryota	0
Q8NC26	2759	Eukaryota	0
Q03924	2759	Eukaryota	0
Q15973	2759	Eukaryota	0
O15231	2759	Eukaryota	0
Q6ZNH5	2759	Eukaryota	0
Q96SQ5	2759	Eukaryota	0
Q8N8Z8	2759	Eukaryota	0
Q9H707	2759	Eukaryota	0
Q9Y2H8	2759	Eukaryota	0
Q9H582	2759	Eukaryota	0
Q8NE65	33213	Bilateria	4
Q494X3	2759	Eukaryota	0
Q9Y2D9	2759	Eukaryota	0
Q9H9D4	2759	Eukaryota	0
Q9Y2X9	2759	Eukaryota	0
O43361	2759	Eukaryota	0
Q09FC8	2759	Eukaryota	0
Q5T7W0	33154	Opisthokonta	1
Q96K58	2759	Eukaryota	0
Q7L2R6	2759	Eukaryota	0
O95070	2759	Eukaryota	0
Q5BJH7	2759	Eukaryota	0
Q96QA6	2759	Eukaryota	0
Q9Y5A9	2759	Eukaryota	0
Q6N043	2759	Eukaryota	0
Q8IWR0	33208	Metazoa	2
Q96KM6	2759	Eukaryota	0
Q96LW1	2759	Eukaryota	0
Q6P3V2	2759	Eukaryota	0
Q7Z570	33208	Metazoa	2
Q401N2	2759	Eukaryota	0
Q9C0D7	2759	Eukaryota	0
Q96GY0	2759	Eukaryota	0
Q9UFB7	2759	Eukaryota	0
Q9BTP6	2759	Eukaryota	0
Q8IXZ2	2759	Eukaryota	0
O95365	33213	Bilateria	4
Q8TBK6	2759	Eukaryota	0
Q5T200	33154	Opisthokonta	1
Q9UEU0	2759	Eukaryota	0
Q6ICG8	2759	Eukaryota	0
Q8IV35	33208	Metazoa	2
P57081	2759	Eukaryota	0
Q7Z5U6	2759	Eukaryota	0
Q9Y2I8	33208	Metazoa	2
Q9H967	2759	Eukaryota	0
Q9Y4E6	33208	Metazoa	2
Q562E7	2759	Eukaryota	0
Q8IUB3	33213	Bilateria	4
Q8IUB5	33208	Metazoa	2
Q14508	2759	Eukaryota	0
Q8TF30	33154	Opisthokonta	1
P0C1S8	2759	Eukaryota	0
Q8TF74	33154	Opisthokonta	1
O96014	2759	Eukaryota	0
Q9H1J7	2759	Eukaryota	0
O00755	2759	Eukaryota	0
Q96S55	2759	Eukaryota	0
Q2TBF2	2759	Eukaryota	0
Q93098	2759	Eukaryota	0
Q5VIR6	2759	Eukaryota	0
Q96JG6	2759	Eukaryota	0
Q9NP79	2759	Eukaryota	0
Q96N03	33213	Bilateria	4
Q8N2E2	33208	Metazoa	2
Q9Y3C0	2759	Eukaryota	0
Q9NW82	2759	Eukaryota	0
Q8NEZ3	2759	Eukaryota	0
Q9H977	33208	Metazoa	2
Q8WVS4	33208	Metazoa	2
Q96MX6	2759	Eukaryota	0
Q9GZS3	2759	Eukaryota	0
Q8N5D0	2759	Eukaryota	0
Q9BRX9	2759	Eukaryota	0
P30291	2759	Eukaryota	0
O75437	2759	Eukaryota	0
Q8NEK5	2759	Eukaryota	0
Q86UQ0	2759	Eukaryota	0
Q7Z398	2759	Eukaryota	0
O43296	2759	Eukaryota	0
Q9NWS9	2759	Eukaryota	0
Q5VV52	2759	Eukaryota	0
Q8TC21	2759	Eukaryota	0
Q96MR9	2759	Eukaryota	0
Q9Y3M9	2759	Eukaryota	0
Q86T29	2759	Eukaryota	0
Q9NRM2	33154	Opisthokonta	1
Q96CK0	33154	Opisthokonta	1
Q9ULD9	33208	Metazoa	2
Q9H7S9	33213	Bilateria	4
Q96IQ9	33154	Opisthokonta	1
Q9UL40	2759	Eukaryota	0
Q8N9Z0	2759	Eukaryota	0
Q8TAU3	2759	Eukaryota	0
Q6ZS27	2759	Eukaryota	0
Q8WUU4	2759	Eukaryota	0
Q5JVG2	2759	Eukaryota	0
A6NP11	2759	Eukaryota	0
Q76KX8	2759	Eukaryota	0
Q9P255	2759	Eukaryota	0
P17028	2759	Eukaryota	0
Q7L945	2759	Eukaryota	0
Q08ER8	2759	Eukaryota	0
Q8IYX0	2759	Eukaryota	0
Q8NEM1	2759	Eukaryota	0
Q8WWF5	2759	Eukaryota	0
Q13398	2759	Eukaryota	0
Q6ZMS4	33208	Metazoa	2
Q6XR72	2759	Eukaryota	0
Q5T5D7	2759	Eukaryota	0
P17098	2759	Eukaryota	0
Q03936	2759	Eukaryota	0
Q9NZL3	2759	Eukaryota	0
Q8TAD4	2759	Eukaryota	0
Q9P2E3	2759	Eukaryota	0
Q9UC06	2759	Eukaryota	0
Q5FWF4	2759	Eukaryota	0
Q6ZNC4	33208	Metazoa	2
P17019	2759	Eukaryota	0
Q8N972	2759	Eukaryota	0
Q0D2J5	2759	Eukaryota	0
Q3KNS6	2759	Eukaryota	0
P17024	2759	Eukaryota	0
Q6NX49	2759	Eukaryota	0
O75800	2759	Eukaryota	0
Q15326	2759	Eukaryota	0
Q86TJ5	2759	Eukaryota	0
Q96ME7	2759	Eukaryota	0
Q8NDX6	2759	Eukaryota	0
Q8N8E2	2759	Eukaryota	0
O15014	33208	Metazoa	2
B7Z6K7	2759	Eukaryota	0
Q2VY69	2759	Eukaryota	0
Q9Y5V0	2759	Eukaryota	0
O75541	33213	Bilateria	4
P51815	2759	Eukaryota	0
Q5HYK9	2759	Eukaryota	0
Q2M1K9	2759	Eukaryota	0
P17023	2759	Eukaryota	0
Q8N859	2759	Eukaryota	0
Q969S3	2759	Eukaryota	0
O15090	2759	Eukaryota	0
Q8NDQ6	2759	Eukaryota	0
Q16587	2759	Eukaryota	0
Q96BV0	2759	Eukaryota	0
Q15937	2759	Eukaryota	0
A6NHJ4	2759	Eukaryota	0
P51504	2759	Eukaryota	0
P51508	2759	Eukaryota	0
B4DU55	2759	Eukaryota	0
Q9UHF7	2759	Eukaryota	0
Q8WWH5	2759	Eukaryota	0
Q16881	2759	Eukaryota	0
Q96A04	33213	Bilateria	4
A1L157	33154	Opisthokonta	1
P35442	2759	Eukaryota	0
Q2NL82	2759	Eukaryota	0
Q6PGP7	2759	Eukaryota	0
Q6SA08	2759	Eukaryota	0
Q7Z4L5	2759	Eukaryota	0
Q6P3X3	2759	Eukaryota	0
Q8NFU3	2759	Eukaryota	0
O75386	2759	Eukaryota	0
Q2TAM9	32524	Amniota	15
Q96J42	2759	Eukaryota	0
Q5T2D2	33213	Bilateria	4
Q6UXN2	33213	Bilateria	4
Q6NXT6	2759	Eukaryota	0
Q8N1K5	33208	Metazoa	2
Q53EQ6	2759	Eukaryota	0
Q9NPL8	2759	Eukaryota	0
P62072	2759	Eukaryota	0
O43280	2759	Eukaryota	0
O43715	2759	Eukaryota	0
Q92519	33208	Metazoa	2
P02788	2759	Eukaryota	0
P08582	2759	Eukaryota	0
Q9C037	33154	Opisthokonta	1
O15050	2759	Eukaryota	0
Q9UBN4	2759	Eukaryota	0
Q9HCX4	2759	Eukaryota	0
Q9Y5S1	2759	Eukaryota	0
O75083	2759	Eukaryota	0
P00749	2759	Eukaryota	0
Q93008	2759	Eukaryota	0
Q5DID0	33154	Opisthokonta	1
P22415	2759	Eukaryota	0
Q9BVJ6	2759	Eukaryota	0
Q969X6	2759	Eukaryota	0
Q9P2Y5	2759	Eukaryota	0
P37288	2759	Eukaryota	0
P38606	2759	Eukaryota	0
Q15906	2759	Eukaryota	0
Q9BZH6	2759	Eukaryota	0
P0CV99	2759	Eukaryota	0
O43657	2759	Eukaryota	0
P49746	2759	Eukaryota	0
Q9UI38	2759	Eukaryota	0
P53804	2759	Eukaryota	0
O95858	2759	Eukaryota	0
Q9NQE7	2759	Eukaryota	0
Q9UJK0	2759	Eukaryota	0
B1AH88	2759	Eukaryota	0
Q8N4P2	2759	Eukaryota	0
P50607	2759	Eukaryota	0
Q9P2K2	33208	Metazoa	2
Q9NYZ1	2759	Eukaryota	0
P19971	2759	Eukaryota	0
P40126	2759	Eukaryota	0
Q01081	2759	Eukaryota	0
P26368	2759	Eukaryota	0
Q9H832	2759	Eukaryota	0
P61086	2759	Eukaryota	0
Q92748	33208	Metazoa	2
Q96DA6	2759	Eukaryota	0
Q96CG3	6072	Eumetazoa	3
P49788	33208	Metazoa	2
Q9H0I9	2759	Eukaryota	0
Q9Y6L7	33154	Opisthokonta	1
P61165	2759	Eukaryota	0
Q96B21	2759	Eukaryota	0
Q9H6F2	33208	Metazoa	2
Q5VZI3	33213	Bilateria	4
Q9ULS5	2759	Eukaryota	0
Q9NVV0	33208	Metazoa	2
Q8NCL8	33208	Metazoa	2
Q4V9L6	6072	Eumetazoa	3
Q86T26	2759	Eukaryota	0
O60235	2759	Eukaryota	0
Q6ZWK6	2759	Eukaryota	0
Q9BTD3	33154	Opisthokonta	1
A0AVI4	33154	Opisthokonta	1
P21580	33208	Metazoa	2
O14788	6072	Eumetazoa	3
O75888	6072	Eumetazoa	3
P08138	2759	Eukaryota	0
O95150	33154	Opisthokonta	1
O14787	2759	Eukaryota	0
Q9Y6Q6	33208	Metazoa	2
O60784	2759	Eukaryota	0
O15533	2759	Eukaryota	0
P07477	2759	Eukaryota	0
P0C672	33213	Bilateria	4
Q86VY4	2759	Eukaryota	0
Q5R3I4	2759	Eukaryota	0
Q5SRH9	2759	Eukaryota	0
O00294	2759	Eukaryota	0
Q9BXU3	2759	Eukaryota	0
Q9BWV7	33208	Metazoa	2
Q9UPX0	2759	Eukaryota	0
O14604	2759	Eukaryota	0
A6NH52	2759	Eukaryota	0
Q16560	2759	Eukaryota	0
Q15695	2759	Eukaryota	0
Q16222	2759	Eukaryota	0
Q96QS1	33213	Bilateria	4
Q86UF1	2759	Eukaryota	0
Q8NEE8	33154	Opisthokonta	1
Q5W5X9	2759	Eukaryota	0
Q96NG3	2759	Eukaryota	0
Q86TV6	2759	Eukaryota	0
Q9BXU2	2759	Eukaryota	0
Q6UWH6	2759	Eukaryota	0
A6NCW0	2759	Eukaryota	0
O75643	2759	Eukaryota	0
Q53H54	2759	Eukaryota	0
Q7Z6J8	33154	Opisthokonta	1
Q14139	2759	Eukaryota	0
A6NC05	2759	Eukaryota	0
P46937	2759	Eukaryota	0
A8MPS7	33208	Metazoa	2
O95619	2759	Eukaryota	0
Q9Y2T7	2759	Eukaryota	0
Q86TN4	2759	Eukaryota	0
Q7RTX0	6072	Eumetazoa	3
Q9NX07	2759	Eukaryota	0
O60635	2759	Eukaryota	0
Q9UJT2	33213	Bilateria	4
Q9H2G4	2759	Eukaryota	0
O95857	2759	Eukaryota	0
Q5TAA0	33213	Bilateria	4
A2A3L6	33208	Metazoa	2
Q86WT1	2759	Eukaryota	0
P33981	2759	Eukaryota	0
Q6ZVT0	33208	Metazoa	2
P62253	2759	Eukaryota	0
Q9H1D0	6072	Eumetazoa	3
Q9NRR2	2759	Eukaryota	0
Q96AY4	2759	Eukaryota	0
Q6PID6	2759	Eukaryota	0
O00295	2759	Eukaryota	0
Q5TCY1	33208	Metazoa	2
Q9H313	6072	Eumetazoa	3
Q9BSA4	6072	Eumetazoa	3
Q9NNX1	2759	Eukaryota	0
Q6A555	2759	Eukaryota	0
Q9Y6I9	33154	Opisthokonta	1
P17643	2759	Eukaryota	0
Q9Y4A5	2759	Eukaryota	0
Q6ZSZ6	2759	Eukaryota	0
Q9NRE2	2759	Eukaryota	0
A8MYJ7	6072	Eumetazoa	3
Q9UJ04	2759	Eukaryota	0
Q8NDW8	2759	Eukaryota	0
Q5T7W7	2759	Eukaryota	0
Q8N5M4	33154	Opisthokonta	1
Q8N841	2759	Eukaryota	0
O43396	2759	Eukaryota	0
Q9BXY4	2759	Eukaryota	0
P62380	33213	Bilateria	4
Q96EL2	33208	Metazoa	2
Q8WXD0	2759	Eukaryota	0
O14746	2759	Eukaryota	0
Q8N1F8	2759	Eukaryota	0
P55017	33154	Opisthokonta	1
O15245	2759	Eukaryota	0
Q96S53	2759	Eukaryota	0
P80511	2759	Eukaryota	0
P25815	33213	Bilateria	4
Q99500	2759	Eukaryota	0
Q9UGH3	2759	Eukaryota	0
Q8IVM8	2759	Eukaryota	0
Q9NSA0	2759	Eukaryota	0
Q8IZD6	2759	Eukaryota	0
Q86VW1	2759	Eukaryota	0
Q9BZJ4	2759	Eukaryota	0
Q96CQ1	2759	Eukaryota	0
Q5H9E4	33208	Metazoa	2
Q9UHI7	2759	Eukaryota	0
Q96A09	2759	Eukaryota	0
Q6ZT89	2759	Eukaryota	0
Q5VWP2	2759	Eukaryota	0
Q8NEK8	2759	Eukaryota	0
O00337	2759	Eukaryota	0
O43868	2759	Eukaryota	0
Q8N6K0	33213	Bilateria	4
Q8IWB9	2759	Eukaryota	0
Q99808	2759	Eukaryota	0
Q5T0J7	32525	Theria	17
Q5VZQ5	33208	Metazoa	2
Q14542	2759	Eukaryota	0
Q6ZNM6	2759	Eukaryota	0
Q7RTT9	2759	Eukaryota	0
Q6YBV0	2759	Eukaryota	0
P78383	2759	Eukaryota	0
Q8IY50	2759	Eukaryota	0
Q8TB61	2759	Eukaryota	0
Q6ZQQ2	33213	Bilateria	4
Q6ZUB1	2759	Eukaryota	0
Q8TBE7	2759	Eukaryota	0
Q96H72	2759	Eukaryota	0
Q96JT2	2759	Eukaryota	0
Q495M3	2759	Eukaryota	0
Q7Z3Q1	2759	Eukaryota	0
A6NNN8	2759	Eukaryota	0
P31213	2759	Eukaryota	0
Q9Y5Q8	2759	Eukaryota	0
Q9Y6M7	2759	Eukaryota	0
Q2Y0W8	2759	Eukaryota	0
Q9Y2P4	2759	Eukaryota	0
Q9HCS4	2759	Eukaryota	0
Q9Y467	2759	Eukaryota	0
Q9BXA9	2759	Eukaryota	0
Q9Y512	2759	Eukaryota	0
Q8N6K7	33208	Metazoa	2
Q5TGI4	33208	Metazoa	2
P02743	6072	Eumetazoa	3
Q9Y3Z3	2759	Eukaryota	0
Q5SSQ6	33213	Bilateria	4
P10646	2759	Eukaryota	0
P48307	2759	Eukaryota	0
Q15020	2759	Eukaryota	0
Q6SZW1	2759	Eukaryota	0
O94885	33154	Opisthokonta	1
Q9UP52	2759	Eukaryota	0
Q13228	2759	Eukaryota	0
P31639	2759	Eukaryota	0
Q9NY91	2759	Eukaryota	0
Q92911	2759	Eukaryota	0
O94855	2759	Eukaryota	0
P48067	2759	Eukaryota	0
P23975	2759	Eukaryota	0
Q01959	2759	Eukaryota	0
P31645	2759	Eukaryota	0
Q9Y345	2759	Eukaryota	0
Q99590	2759	Eukaryota	0
O15127	2759	Eukaryota	0
Q969E2	2759	Eukaryota	0
Q9Y6X3	33154	Opisthokonta	1
Q8WU76	2759	Eukaryota	0
Q12770	33154	Opisthokonta	1
Q6NUK1	2759	Eukaryota	0
Q6KCM7	2759	Eukaryota	0
Q9BV35	2759	Eukaryota	0
Q14524	33208	Metazoa	2
O60939	2759	Eukaryota	0
Q9Y5Y9	33208	Metazoa	2
Q14160	2759	Eukaryota	0
Q8IX30	2759	Eukaryota	0
P05543	2759	Eukaryota	0
Q6IQ49	2759	Eukaryota	0
P48061	33213	Bilateria	4
Q68CR1	2759	Eukaryota	0
P62760	2759	Eukaryota	0
Q96JC1	2759	Eukaryota	0
Q96QK1	2759	Eukaryota	0
Q8N0Z9	7776	Gnathostomata	9
Q9NZR4	2759	Eukaryota	0
Q9UBV4	2759	Eukaryota	0
O00258	2759	Eukaryota	0
Q9NYS7	33213	Bilateria	4
P17861	2759	Eukaryota	0
P55808	32524	Amniota	15
P98170	2759	Eukaryota	0
Q5GH72	2759	Eukaryota	0
Q5GH70	2759	Eukaryota	0
P55060	2759	Eukaryota	0
Q9NQW7	2759	Eukaryota	0
O43895	2759	Eukaryota	0
Q9NQH7	2759	Eukaryota	0
O43542	2759	Eukaryota	0
Q8IZH2	2759	Eukaryota	0
Q86Y38	2759	Eukaryota	0
Q9H1B5	2759	Eukaryota	0
Q12950	2759	Eukaryota	0
Q12952	2759	Eukaryota	0
P14324	2759	Eukaryota	0
Q16595	2759	Eukaryota	0
Q6ZNA5	2759	Eukaryota	0
Q7Z6J6	2759	Eukaryota	0
Q14CM0	2759	Eukaryota	0
Q9BXM9	2759	Eukaryota	0
A1L4K1	2759	Eukaryota	0
Q5TBA9	2759	Eukaryota	0
Q8N4E7	2759	Eukaryota	0
Q68CZ1	2759	Eukaryota	0
Q8IVP5	33208	Metazoa	2
Q3SYB3	2759	Eukaryota	0
P21217	2759	Eukaryota	0
P22083	2759	Eukaryota	0
Q5VWT5	6072	Eumetazoa	3
P51114	2759	Eukaryota	0
Q96CU9	2759	Eukaryota	0
O00144	2759	Eukaryota	0
Q9H3Q3	33154	Opisthokonta	1
Q96A11	33154	Opisthokonta	1
P36551	2759	Eukaryota	0
Q9NQR9	33154	Opisthokonta	1
P22466	33213	Bilateria	4
P34059	2759	Eukaryota	0
Q9UBC7	7711	Chordata	6
O43603	2759	Eukaryota	0
Q8N4A0	2759	Eukaryota	0
Q14697	2759	Eukaryota	0
Q14435	2759	Eukaryota	0
Q9H4G4	2759	Eukaryota	0
O43903	33208	Metazoa	2
Q9H706	2759	Eukaryota	0
Q75VX8	2759	Eukaryota	0
Q96D09	2759	Eukaryota	0
P05546	2759	Eukaryota	0
O95714	2759	Eukaryota	0
Q14469	2759	Eukaryota	0
Q5TGS1	33213	Bilateria	4
Q5TA89	6072	Eumetazoa	3
Q96HZ4	2759	Eukaryota	0
Q9BYE0	117571	Euteleostomi	11
O94992	33208	Metazoa	2
O43716	2759	Eukaryota	0
Q96MH2	33208	Metazoa	2
P78417	2759	Eukaryota	0
Q9H4Y5	2759	Eukaryota	0
P09211	2759	Eukaryota	0
P22413	2759	Eukaryota	0
P98073	2759	Eukaryota	0
Q9Y6X5	33208	Metazoa	2
Q9NQZ7	2759	Eukaryota	0
P54762	33154	Opisthokonta	1
O95528	2759	Eukaryota	0
A6NHQ4	33208	Metazoa	2
P04626	33208	Metazoa	2
P07992	2759	Eukaryota	0
O15083	2759	Eukaryota	0
Q13216	2759	Eukaryota	0
O43731	2759	Eukaryota	0
P62495	2759	Eukaryota	0
Q8IYD1	2759	Eukaryota	0
Q7Z2K6	2759	Eukaryota	0
P11474	2759	Eukaryota	0
O95718	2759	Eukaryota	0
P62508	2759	Eukaryota	0
B6SEH9	33213	Bilateria	4
Q8TE68	33154	Opisthokonta	1
Q5XG92	2759	Eukaryota	0
A0FGR9	2759	Eukaryota	0
Q8NHP7	2759	Eukaryota	0
Q9Y3B2	2759	Eukaryota	0
O00167	2759	Eukaryota	0
Q1W6H9	33213	Bilateria	4
Q8TAY7	32523	Tetrapoda	14
Q6SJ93	33208	Metazoa	2
Q49AJ0	2759	Eukaryota	0
Q96A26	33208	Metazoa	2
Q5T036	1437010	Boreoeutheria	19
Q13467	2759	Eukaryota	0
Q8N3F9	2759	Eukaryota	0
Q4VC44	33208	Metazoa	2
Q9H461	2759	Eukaryota	0
O14556	2759	Eukaryota	0
P35575	33154	Opisthokonta	1
Q13480	33154	Opisthokonta	1
Q8NHY3	33154	Opisthokonta	1
Q13068	33213	Bilateria	4
O14976	2759	Eukaryota	0
Q9BWX5	2759	Eukaryota	0
P81172	117571	Euteleostomi	11
Q9BQS7	2759	Eukaryota	0
Q6WQI6	9347	Eutheria	18
Q15034	2759	Eukaryota	0
Q5GLZ8	2759	Eukaryota	0
Q9UII4	2759	Eukaryota	0
Q8IVU3	2759	Eukaryota	0
Q15011	33154	Opisthokonta	1
Q9Y543	2759	Eukaryota	0
Q8WVB3	33154	Opisthokonta	1
Q9Y5J3	2759	Eukaryota	0
P50440	33154	Opisthokonta	1
Q14526	2759	Eukaryota	0
Q96JB3	6072	Eumetazoa	3
Q8IV36	2759	Eukaryota	0
P62879	2759	Eukaryota	0
Q9HAV0	2759	Eukaryota	0
Q96PP9	2759	Eukaryota	0
P16260	2759	Eukaryota	0
Q9NZC3	2759	Eukaryota	0
